搜索关键词,店名,地址,X4,地址配经纬度再查地址,名称配经纬度查地址2,地址连接,区县镇
河源市 菜市场,利记米店,河源市紫金县超然市场36号,0,广东省河源市紫金县,,河源市紫金县超然市场36号广东省河源市紫金县,河源紫金县
河源市 菜市场,林仔凉拌菜(老市场店),广东省河源市紫金县建国路76号东北60米,0,,,广东省河源市紫金县建国路76号东北60米,河源紫金县
河源市 菜市场,谷雨土猪专卖(永丰店),河源市源城区新风路与永和西路交叉路口北侧(永丰市场东北侧),0,广东省河源市源城区新风路北37号,,河源市源城区新风路与永和西路交叉路口北侧(永丰市场东北侧)广东省河源市源城区新风路北37号,河源源城区
河源市 菜市场,老金沟湾农贸综合市场-A栋,广东省河源市源城区金钩湾市场A栋(源城区中医院西),0,广东省河源市源城区河源大道北西一路东32号,,广东省河源市源城区金钩湾市场A栋(源城区中医院西)广东省河源市源城区河源大道北西一路东32号,河源源城区
河源市 菜市场,创达花生油,242省道北50米,0,广东省河源市紫金县G355,,242省道北50米广东省河源市紫金县G355,河源紫金县
河源市 菜市场,船塘优民农家米,白岭头村(前中通快递公司),0,,,白岭头村(前中通快递公司),
河源市 菜市场,生记石坝果园鸡,,0,,,,
河源市 菜市场,老金沟湾农贸综合市场-F栋,广东省河源市源城区胜利路金钩湾市场F栋(金沟湾花园东南),0,广东省河源市源城区,,广东省河源市源城区胜利路金钩湾市场F栋(金沟湾花园东南)广东省河源市源城区,河源源城区
河源市 菜市场,粮全齐美干货批发行,河源市源城区永康大道与文祥路交叉路口东侧(河源雅居乐花园),0,广东省河源市源城区永康大道,,河源市源城区永康大道与文祥路交叉路口东侧(河源雅居乐花园)广东省河源市源城区永康大道,河源源城区
河源市 菜市场,游记家禽批发零售,河源市东源县镇南路与Ｙ２２０交叉路口往西北约100米(千百购物中心西北侧约100米),0,广东省河源市东源县,,河源市东源县镇南路与Ｙ２２０交叉路口往西北约100米(千百购物中心西北侧约100米)广东省河源市东源县,河源东源县
河源市 菜市场,懿盛农家米,河源市东源县怡富路与宝晟路交叉路口往西约200米(东源中心市场东南侧),0,广东省河源市东源县怡富路,,河源市东源县怡富路与宝晟路交叉路口往西约200米(东源中心市场东南侧)广东省河源市东源县怡富路,河源东源县
河源市 菜市场,正宗船塘水产,新河大道东150米,0,广东省河源市东源县农林街,,新河大道东150米广东省河源市东源县农林街,河源东源县
河源市 菜市场,清溪阿牛米业加工厂,广东省河源市紫金县青溪卫生院(340省道东),0,广东省河源市紫金县S340,,广东省河源市紫金县青溪卫生院(340省道东)广东省河源市紫金县S340,河源紫金县
河源市 菜市场,金葉油坊,河源市紫金县紫城镇县城新邮路33号金聚酒店4楼,0,,,河源市紫金县紫城镇县城新邮路33号金聚酒店4楼,河源紫金县
河源市 菜市场,锦兴米业,广东省河源市紫金县广源酒店西60米(340省道北),0,广东省河源市紫金县X168,,广东省河源市紫金县广源酒店西60米(340省道北)广东省河源市紫金县X168,河源紫金县
河源市 菜市场,诚信米行,过境公路与长安大道交叉口西南100米,0,广东省河源市紫金县紫五路辅路,,过境公路与长安大道交叉口西南100米广东省河源市紫金县紫五路辅路,河源紫金县
河源市 菜市场,大岍农(永和西路店),广东省河源市源城区永和西路268-1号北100米,0,广东省河源市源城区永和西路267,,广东省河源市源城区永和西路268-1号北100米广东省河源市源城区永和西路267,河源源城区
河源市 菜市场,农家康生态农产品,河源市源城区文昌路与永丰路交叉路口往西北约100米(河源雅居乐花园),0,广东省河源市源城区文昌路,,河源市源城区文昌路与永丰路交叉路口往西北约100米(河源雅居乐花园)广东省河源市源城区文昌路,河源源城区
河源市 菜市场,珍珠米店,河源市紫金县安良大道与平安街交叉路口北侧(安良中心幼儿园南侧约50米),0,广东省河源市紫金县安良大道,,河源市紫金县安良大道与平安街交叉路口北侧(安良中心幼儿园南侧约50米)广东省河源市紫金县安良大道,河源紫金县
河源市 菜市场,本地放养鸡,黄花路六巷与171县道交叉口西南50米,0,广东省河源市紫金县黄花路,,黄花路六巷与171县道交叉口西南50米广东省河源市紫金县黄花路,河源紫金县
河源市 菜市场,群记冻品,紫城镇城南市场南岗路31号,0,广东省河源市紫金县永安大道南89号,,紫城镇城南市场南岗路31号广东省河源市紫金县永安大道南89号,河源紫金县
河源市 菜市场,强记碾米店,河源市紫金县沿江一路与沿江二路交叉路口西侧,0,广东省河源市紫金县沿江一路,,河源市紫金县沿江一路与沿江二路交叉路口西侧广东省河源市紫金县沿江一路,河源紫金县
河源市 菜市场,明记榨油厂,广东省河源市东源县环潭路5西北60米,0,广东省河源市东源县环潭路5,,广东省河源市东源县环潭路5西北60米广东省河源市东源县环潭路5,河源东源县
河源市 菜市场,老金沟湾农贸综合市场-D栋,广东省河源市源城区金钩湾市场D栋(源城区中医院西南),0,广东省河源市源城区,,广东省河源市源城区金钩湾市场D栋(源城区中医院西南)广东省河源市源城区,河源源城区
河源市 菜市场,山排下,紫城镇安良大道中路16巷6号,0,,广东省河源市紫金县,紫城镇安良大道中路16巷6号广东省河源市紫金县,河源紫金县
河源市 菜市场,老湘好菜馆(新紫路店),,0,,,,
河源市 菜市场,强记餐厅(秋江中路店),,0,,广东省河源市紫金县新紫路318号,广东省河源市紫金县新紫路318号,河源紫金县
河源市 菜市场,花仔农家菜馆,河源市紫金县黄花路与新紫路交叉路口往北约200米(紫金县经委幼儿园东侧),0,,,河源市紫金县黄花路与新紫路交叉路口往北约200米(紫金县经委幼儿园东侧),河源紫金县
河源市 菜市场,清林八刀汤,,0,,广东省河源市紫金县新紫路305,广东省河源市紫金县新紫路305,河源紫金县
河源市 菜市场,味王私房卤味盐焗,,0,,,,
河源市 菜市场,城东肉菜商店,广东省河源市紫金县永安大道北113附近,0,,,广东省河源市紫金县永安大道北113附近,河源紫金县
河源市 菜市场,米沁菜,河源市紫金县,0,广东省河源市紫金县,,河源市紫金县广东省河源市紫金县,河源紫金县
河源市 菜市场,拾味寿司,,0,,,,
河源市 菜市场,宫廷糕点(新紫路店),,0,,,,
梅州市 超市,大润发(梅州店),梅州市梅江区梅水路16号客都汇F3,0,广东省梅州市梅江区梅水路,,梅州市梅江区梅水路16号客都汇F3广东省梅州市梅江区梅水路,梅州梅江区
梅州市 超市,欧尚超市(兴宁店),广东省梅州市兴宁市人民大道中139号,0,广东省梅州市兴宁市仁义路2号,,广东省梅州市兴宁市人民大道中139号广东省梅州市兴宁市仁义路2号,梅州兴宁市
梅州市 超市,喜多多超市(大新城分店),广东省梅州市梅县区新地街91,0,广东省梅州市梅县区盘古街93-、95-、97-、99-、101-、103,,广东省梅州市梅县区新地街91广东省梅州市梅县区盘古街93-、95-、97-、99-、101-、103,梅州梅县区
梅州市 超市,喜多多超市(客天下店),梅州市梅江区客天下西路与客天下东路交叉路口往西约100米(客天下),0,广东省梅州市梅江区客天下观光路,,梅州市梅江区客天下西路与客天下东路交叉路口往西约100米(客天下)广东省梅州市梅江区客天下观光路,梅州梅江区
梅州市 超市,喜多多超市(嘉大太兴店),梅松路141号太兴商业广场2层,0,,,梅松路141号太兴商业广场2层,
梅州市 超市,好又多(大埔店),梅州市大埔县中华广场首层,0,广东省梅州市大埔县G235(环城大道),,梅州市大埔县中华广场首层广东省梅州市大埔县G235(环城大道),梅州大埔县
梅州市 超市,万宁超市(梅州锦发广场店),梅州市梅县区科技路锦发君城商业广场一层,0,广东省梅州市梅县区顺风街,,梅州市梅县区科技路锦发君城商业广场一层广东省梅州市梅县区顺风街,梅州梅县区
梅州市 超市,喜多多超市(大埔万川分店),梅州市大埔县西环路与人民路三巷交叉路口往东北约50米(银苑西南侧约100米),0,广东省梅州市大埔县西环路80号,,梅州市大埔县西环路与人民路三巷交叉路口往东北约50米(银苑西南侧约100米)广东省梅州市大埔县西环路80号,梅州大埔县
梅州市 超市,百盛佳超市,梅州市梅县区机场路与宪梓中路交叉路口往东南约50米(天秀新苑东北侧),0,广东省梅州市梅县区宪梓中路228,,梅州市梅县区机场路与宪梓中路交叉路口往东南约50米(天秀新苑东北侧)广东省梅州市梅县区宪梓中路228,梅州梅县区
梅州市 超市,家乐广场,广东省梅州市梅江区环市北路96,0,广东省梅州市梅江区G205(环市北路),,广东省梅州市梅江区环市北路96广东省梅州市梅江区G205(环市北路),梅州梅江区
梅州市 超市,昌大昌购物广场(梅州东汇城店),梅州市梅江区梅塘东路119号,0,广东省梅州市梅江区客都大道辅路,,梅州市梅江区梅塘东路119号广东省梅州市梅江区客都大道辅路,梅州梅江区
梅州市 超市,天福购物生活超市,三角路56-2号,0,广东省梅州市梅江区彬芳大道75-18号,,三角路56-2号广东省梅州市梅江区彬芳大道75-18号,梅州梅江区
梅州市 超市,喜多多超市(彬芳店),梅州市梅江区鸿都路与彬芳大道中交叉路口东北侧(梅州粤运江南汽车站西南侧),0,广东省梅州市梅江区彬芳大道38,,梅州市梅江区鸿都路与彬芳大道中交叉路口东北侧(梅州粤运江南汽车站西南侧)广东省梅州市梅江区彬芳大道38,梅州梅江区
梅州市 超市,人人乐连锁超市(叶塘店),叶塘镇兴叶路96号,0,广东省梅州市兴宁市圩岭路77,,叶塘镇兴叶路96号广东省梅州市兴宁市圩岭路77,梅州兴宁市
